	质量 A	
t	x	
15.311	3.116E-2
15.344	3.138E-2
15.378	3.160E-2
15.411	3.180E-2
15.445	3.199E-2
15.478	3.206E-2
15.511	3.213E-2
15.545	3.221E-2
15.578	3.222E-2
15.612	3.221E-2
15.645	3.218E-2
15.679	3.211E-2
15.712	3.203E-2
15.745	3.187E-2
15.779	3.163E-2
15.812	3.141E-2
15.846	3.116E-2
15.879	3.091E-2
15.913	3.063E-2
15.946	3.040E-2
15.979	3.014E-2
16.013	2.988E-2
16.046	2.968E-2
16.080	2.953E-2
16.113	2.937E-2
16.147	2.930E-2
16.180	2.917E-2
16.214	2.914E-2
16.247	2.914E-2
16.280	2.917E-2
16.314	2.923E-2
16.347	2.931E-2
16.381	2.942E-2
16.414	2.963E-2
16.448	2.980E-2
16.481	3.004E-2
16.514	3.031E-2
16.548	3.056E-2
16.581	3.090E-2
16.615	3.115E-2
16.648	3.132E-2
16.682	3.152E-2
16.715	3.175E-2
16.748	3.186E-2
16.782	3.200E-2
16.815	3.207E-2
16.849	3.210E-2
16.882	3.215E-2
16.916	3.216E-2
16.949	3.214E-2
16.982	3.209E-2
17.016	3.199E-2
17.049	3.185E-2
17.083	3.164E-2
17.116	3.145E-2
17.150	3.118E-2
17.183	3.098E-2
17.216	3.070E-2
17.250	3.043E-2
17.283	3.019E-2
17.317	2.994E-2
17.350	2.971E-2
17.384	2.955E-2
17.417	2.941E-2
17.450	2.933E-2
17.484	2.918E-2
17.517	2.916E-2
17.551	2.916E-2
17.584	2.920E-2
